"set_id";"species";"weight_category";"catches";"latitude";"longitude";"fishing_mode";"activity_date";"vessel";"id_trip";"landingdate";"ocean";"null_set";"year";"timescale";"total_catches";"sp_prop";"x";"y";"zone"
"fr.ird.t3.entities.data.Activity#1616681889895#0.2720762280656164";"YFT";"+10kg";25;-3,50014;52;"fob";"2019-05-05";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;25;1;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681889895#0.35966189072001986";"BET";"-10kg";0;1,40014;51,9668;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;6;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.35966189072001986";"SKJ";NA;0;1,40014;51,9668;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;6;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.35966189072001986";"YFT";"-10kg";0;1,40014;51,9668;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;6;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.35966189072001986";"YFT";"+10kg";6;1,40014;51,9668;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;6;1;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.42969903545566224";"BET";"-10kg";0;1,10014;52,1668;"fob";"2019-05-08";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;9;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.42969903545566224";"SKJ";NA;0;1,10014;52,1668;"fob";"2019-05-08";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;9;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.42969903545566224";"YFT";"-10kg";0;1,10014;52,1668;"fob";"2019-05-08";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;9;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.42969903545566224";"YFT";"+10kg";9;1,10014;52,1668;"fob";"2019-05-08";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;9;1;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.4677429550844824";"BET";"-10kg";0;1,46681;51,9001;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;40;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.4677429550844824";"SKJ";NA;0;1,46681;51,9001;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;40;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.4677429550844824";"YFT";"-10kg";0;1,46681;51,9001;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;40;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.4677429550844824";"YFT";"+10kg";40;1,46681;51,9001;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;40;1;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.6192505301516021";"YFT";"+10kg";10;-2,33347;58,5835;"fob";"2019-05-03";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;10;1;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681889895#0.6253592221284745";"BET";"-10kg";0;1,66681;51,8168;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;36;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.6253592221284745";"SKJ";NA;0;1,66681;51,8168;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;36;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.6253592221284745";"YFT";"-10kg";0;1,66681;51,8168;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;36;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.6253592221284745";"YFT";"+10kg";36;1,66681;51,8168;"fsc";"2019-05-09";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;36;1;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.7057380849205924";"SKJ";NA;22;1,70014;51,4668;"fsc";"2019-05-10";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;30;0,733333333333333;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.7057380849205924";"YFT";"+10kg";8;1,70014;51,4668;"fsc";"2019-05-10";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;30;0,266666666666667;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889895#0.9523776834787138";"BET";"-10kg";0;-1,05014;50,0835;"fob";"2019-05-07";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;34;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681889895#0.9523776834787138";"SKJ";NA;0;-1,05014;50,0835;"fob";"2019-05-07";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;34;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681889895#0.9523776834787138";"YFT";"-10kg";0;-1,05014;50,0835;"fob";"2019-05-07";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;34;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681889895#0.9523776834787138";"YFT";"+10kg";34;-1,05014;50,0835;"fob";"2019-05-07";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;34;1;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681889896#0.07012236113633563";"SKJ";NA;0,911749347437595;1,80014;51,3335;"fsc";"2019-05-13";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;20;0,0455874673718798;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.07012236113633563";"YFT";"+10kg";19,0882506525624;1,80014;51,3335;"fsc";"2019-05-13";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;20;0,95441253262812;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.2797005243990349";"SKJ";NA;12;1,73347;51,5835;"fsc";"2019-05-12";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;12;1;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.2797005243990349";"YFT";"+10kg";0;1,73347;51,5835;"fsc";"2019-05-12";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;12;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.34739955803667244";"SKJ";NA;24,3705483033377;1,76681;51,5501;"fsc";"2019-05-12";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;74;0,329331733828888;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.34739955803667244";"YFT";"+10kg";49,6294516966623;1,76681;51,5501;"fsc";"2019-05-12";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;74;0,670668266171112;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.4304680578771386";"BET";"-10kg";0,512673550050423;-0,266806;59,3335;"fob";"2019-05-24";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;12;0,0427227958375352;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681889896#0.4304680578771386";"SKJ";NA;9,23961906620153;-0,266806;59,3335;"fob";"2019-05-24";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;12;0,769968255516794;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681889896#0.4304680578771386";"YFT";"-10kg";2,24770738374805;-0,266806;59,3335;"fob";"2019-05-24";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;12;0,187308948645671;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681889896#0.626911132565476";"BET";"-10kg";0,213613979187676;0,100139;59,5835;"fsc";"2019-05-25";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;5;0,0427227958375352;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.626911132565476";"SKJ";NA;3,84984127758397;0,100139;59,5835;"fsc";"2019-05-25";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;5;0,769968255516794;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.626911132565476";"YFT";"-10kg";0,936544743228354;0,100139;59,5835;"fsc";"2019-05-25";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;5;0,187308948645671;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.8709372654169181";"SKJ";NA;15;1,73347;51,5835;"fsc";"2019-05-12";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;15;1;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.8709372654169181";"YFT";"+10kg";0;1,73347;51,5835;"fsc";"2019-05-12";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;15;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681889896#0.87586818353417";"SKJ";NA;70;-0,216806;59,3835;"fsc";"2019-05-24";887;"fr.ird.t3.entities.data.Trip#1616681889895#0.14596816591312278";"2019-05-27";2;FALSE;2019;2;70;1;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890201#0.29050459790640315";"BET";"-10kg";0,264810228835311;1,31681;65,0335;"fob";"2019-06-10";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;9,95070506358784;0,0266122075916328;65;5;"349"
"fr.ird.t3.entities.data.Activity#1616681890201#0.29050459790640315";"SKJ";NA;7,24664487147984;1,31681;65,0335;"fob";"2019-06-10";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;9,95070506358784;0,728254412644301;65;5;"349"
"fr.ird.t3.entities.data.Activity#1616681890201#0.29050459790640315";"YFT";"-10kg";2,43924996327269;1,31681;65,0335;"fob";"2019-06-10";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;9,95070506358784;0,245133379764066;65;5;"349"
"fr.ird.t3.entities.data.Activity#1616681890201#0.29050459790640315";"YFT";"+10kg";0;1,31681;65,0335;"fob";"2019-06-10";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;9,95070506358784;0;65;5;"349"
"fr.ird.t3.entities.data.Activity#1616681890201#0.5437262365491685";"BET";"-10kg";0,635544549204745;-3,35014;56,4001;"fob";"2019-06-13";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;23,8816921526108;0,0266122075916327;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890201#0.5437262365491685";"SKJ";NA;17,3919476915516;-3,35014;56,4001;"fob";"2019-06-13";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;23,8816921526108;0,728254412644301;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890201#0.5437262365491685";"YFT";"-10kg";5,85419991185446;-3,35014;56,4001;"fob";"2019-06-13";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;23,8816921526108;0,245133379764066;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890201#0.5437262365491685";"YFT";"+10kg";0;-3,35014;56,4001;"fob";"2019-06-13";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;23,8816921526108;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890201#0.7319064914943805";"BET";"-10kg";2,41110071404836;8,28347;59,4668;"fob";"2019-06-03";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;48,714193195746;0,0494948300664643;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681890201#0.7319064914943805";"SKJ";NA;36,6614607193929;8,28347;59,4668;"fob";"2019-06-03";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;48,714193195746;0,752582734400996;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681890201#0.7319064914943805";"YFT";"-10kg";9,64163176230474;8,28347;59,4668;"fob";"2019-06-03";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;48,714193195746;0,19792243553254;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681890201#0.7319064914943805";"YFT";"+10kg";0;8,28347;59,4668;"fob";"2019-06-03";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;48,714193195746;0;55;5;"348"
"fr.ird.t3.entities.data.Activity#1616681890202#0.9864616648476339";"BET";"-10kg";0,529620457670621;-3,13347;53;"fob";"2019-06-16";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;19,9014101271757;0,0266122075916327;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890202#0.9864616648476339";"SKJ";NA;14,4932897429597;-3,13347;53;"fob";"2019-06-16";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;19,9014101271757;0,728254412644302;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890202#0.9864616648476339";"YFT";"-10kg";4,87849992654538;-3,13347;53;"fob";"2019-06-16";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;19,9014101271757;0,245133379764065;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890202#0.9864616648476339";"YFT";"+10kg";0;-3,13347;53;"fob";"2019-06-16";887;"fr.ird.t3.entities.data.Trip#1616681890201#0.39882256764761537";"2019-06-19";2;FALSE;2019;2;19,9014101271757;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890945#0.29940382515013686";"BET";"+10kg";15,3109072210672;-2,95014;54,1835;"fsc";"2019-06-30";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;2;68,0000000000001;0,225160400309811;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890945#0.29940382515013686";"YFT";"+10kg";52,6890927789329;-2,95014;54,1835;"fsc";"2019-06-30";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;2;68,0000000000001;0,774839599690189;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.022777635749448355";"BET";"-10kg";0;-1,11681;54,4001;"fsc";"2019-07-20";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;3;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.022777635749448355";"SKJ";NA;0;-1,11681;54,4001;"fsc";"2019-07-20";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;3;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.022777635749448355";"YFT";"-10kg";0;-1,11681;54,4001;"fsc";"2019-07-20";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;3;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.022777635749448355";"YFT";"+10kg";3;-1,11681;54,4001;"fsc";"2019-07-20";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;3;1;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.051146828094197794";"BET";"-10kg";1,11658136432716;-1,85014;54,1501;"fob";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;59,6379990505624;0,0187226496881711;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.051146828094197794";"BET";"+10kg";0;-1,85014;54,1501;"fob";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;59,6379990505624;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.051146828094197794";"SKJ";NA;43,2664427406593;-1,85014;54,1501;"fob";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;59,6379990505624;0,725484480188161;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.051146828094197794";"YFT";"-10kg";15,2549749455759;-1,85014;54,1501;"fob";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;59,6379990505624;0,255792870123667;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.051146828094197794";"YFT";"+10kg";0;-1,85014;54,1501;"fob";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;59,6379990505624;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.11943452024008683";"BET";"-10kg";0;-1,76681;54,1001;"fob";"2019-07-19";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;46;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.11943452024008683";"SKJ";NA;0;-1,76681;54,1001;"fob";"2019-07-19";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;46;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.11943452024008683";"YFT";"-10kg";0;-1,76681;54,1001;"fob";"2019-07-19";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;46;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.11943452024008683";"YFT";"+10kg";46;-1,76681;54,1001;"fob";"2019-07-19";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;46;1;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.45249317210670326";"BET";"-10kg";0,744387576218106;-1,75014;54,1335;"fsc";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;39,7586660337082;0,0187226496881711;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.45249317210670326";"BET";"+10kg";0;-1,75014;54,1335;"fsc";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;39,7586660337082;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.45249317210670326";"SKJ";NA;28,8442951604395;-1,75014;54,1335;"fsc";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;39,7586660337082;0,725484480188161;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.45249317210670326";"YFT";"-10kg";10,1699832970506;-1,75014;54,1335;"fsc";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;39,7586660337082;0,255792870123668;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.45249317210670326";"YFT";"+10kg";0;-1,75014;54,1335;"fsc";"2019-07-14";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;39,7586660337082;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.6027787585900621";"BET";"-10kg";0,543773332121745;-2,13347;53,9168;"fob";"2019-07-17";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;33,9669076781401;0,0160089148318821;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.6027787585900621";"BET";"+10kg";0;-2,13347;53,9168;"fob";"2019-07-17";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;33,9669076781401;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.6027787585900621";"SKJ";NA;25,3151123684352;-2,13347;53,9168;"fob";"2019-07-17";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;33,9669076781401;0,745287519497312;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.6027787585900621";"YFT";"-10kg";8,10802197758311;-2,13347;53,9168;"fob";"2019-07-17";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;33,9669076781401;0,238703565670806;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.6027787585900621";"YFT";"+10kg";0;-2,13347;53,9168;"fob";"2019-07-17";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;33,9669076781401;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.7942983348921219";"BET";"-10kg";0,175926666274682;-1,95014;54,2835;"fob";"2019-07-18";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;15,9892936605747;0,0110027791101535;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.7942983348921219";"BET";"+10kg";0;-1,95014;54,2835;"fob";"2019-07-18";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;15,9892936605747;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.7942983348921219";"SKJ";NA;8,19018341331726;-1,95014;54,2835;"fob";"2019-07-18";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;15,9892936605747;0,512229219575349;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.7942983348921219";"YFT";"-10kg";2,62318358098277;-1,95014;54,2835;"fob";"2019-07-18";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;15,9892936605747;0,16405875310495;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.7942983348921219";"YFT";"+10kg";5;-1,95014;54,2835;"fob";"2019-07-18";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;15,9892936605747;0,312709248209547;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.9721414889618265";"BET";"-10kg";0,794138756018238;-2,03347;53,7168;"fob";"2019-07-16";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;48,9320679420855;0,0162294133360183;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.9721414889618265";"BET";"+10kg";0;-2,03347;53,7168;"fob";"2019-07-16";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;48,9320679420855;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.9721414889618265";"SKJ";NA;36,3897252977964;-2,03347;53,7168;"fob";"2019-07-16";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;48,9320679420855;0,743678467479979;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.9721414889618265";"YFT";"-10kg";11,7482038882709;-2,03347;53,7168;"fob";"2019-07-16";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;48,9320679420855;0,240092119184002;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.9721414889618265";"YFT";"+10kg";0;-2,03347;53,7168;"fob";"2019-07-16";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;48,9320679420855;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.976157867282005";"BET";"-10kg";0;-1,78347;54,0835;"fob";"2019-07-19";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;20;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.976157867282005";"SKJ";NA;0;-1,78347;54,0835;"fob";"2019-07-19";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;20;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.976157867282005";"YFT";"-10kg";0;-1,78347;54,0835;"fob";"2019-07-19";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;20;0;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890946#0.976157867282005";"YFT";"+10kg";20;-1,78347;54,0835;"fob";"2019-07-19";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;20;1;55;-5;"312"
"fr.ird.t3.entities.data.Activity#1616681890947#0.07134409094905014";"BET";"-10kg";1,78566869070836;-1,66681;56,5335;"fob";"2019-07-27";887;"fr.ird.t3.entities.data.Trip#1616681890945#0.36424108059057403";"2019-08-09";2;FALSE;2019;3;60;0,0297611448451393;55;-5;"312"
